price,price_liter,title,promotion,brand,container,volumen_unid,quantity_pack,image_url,supermarket,promotion_check,id,specials
2.68,1.79,mahou clasica cerveza rubia original pack 6 botellas 25 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,mahou clasica,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201706/22/00118602200588____5__325x325.jpg,El Corte Ingles,yes,797,others
0.58,1.76,mahou clasica cerveza rubia original lata 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,mahou clasica,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201706/22/00118600300356____2__325x325.jpg,El Corte Ingles,yes,798,others
0.79,1.58,mahou clasica cerveza rubia original lata 50 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,mahou clasica,lata,50 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201706/22/00118600301214____1__325x325.jpg,El Corte Ingles,yes,799,others
9.86,1.64,mahou clasica cerveza rubia original pack 24 botellas 25 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,mahou clasica,botella,25 cl,24,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201706/22/00200502200645____5__325x325.jpg,El Corte Ingles,yes,800,others
7.92,2.0,mahou 5 estrellas cerveza rubia especial pack 12 latas 33 cl ,2ª-50%2ª unidad al 50% de descuentoPuedes combinar productos ¡pulsa aquí!..SECOND OFFERT: 25% Bonificación por compras superiores a 10 € para tu próxima compra,mahou 5 estrellas,lata,33 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201706/22/00118600300372____7__325x325.jpg,El Corte Ingles,yes,801,others
15.99,1.73,mahou 5 estrellas cerveza rubia especial pack 28 latas 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,mahou 5 estrellas,lata,33 cl,28,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201706/22/00118600301347____2__325x325.jpg,El Corte Ingles,yes,802,others
6.61,2.2,mahou 5 estrellas cerveza rubia especial pack 12 botellas 25 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,mahou 5 estrellas,botella,25 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201903/06/00118602200992____8__40x40.jpg,El Corte Ingles,yes,803,others
12.35,2.06,mahou 5 estrellas cerveza rubia especial pack 24 botellas 25 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,mahou 5 estrellas,botella,25 cl,24,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201903/06/00118602202766____12__40x40.jpg,El Corte Ingles,yes,804,others
3.09,2.06,mahou 5 estrellas cerveza rubia especial pack 6 botellas 25 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,mahou 5 estrellas,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201903/06/00118602200596____8__40x40.jpg,El Corte Ingles,yes,805,others
0.68,2.06,mahou 5 estrellas cerveza rubia especial lata 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,mahou 5 estrellas,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201706/22/00118600300380____1__40x40.jpg,El Corte Ingles,yes,806,others
0.69,2.09,mahou 5 estrellas cerveza rubia especial sin gluten lata 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,mahou sin gluten,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201706/22/00118651000012____2__40x40.jpg,El Corte Ingles,yes,807,sin gluten 
0.91,1.82,mahou 5 estrellas cerveza rubia especial lata 50 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,mahou 5 estrellas,lata,50 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201706/22/00118600300463____3__40x40.jpg,El Corte Ingles,yes,808,others
0.96,2.91,mahou 5 estrellas cerveza rubia especial sin gluten botella 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,mahou sin gluten,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201805/18/00118651000020____3__40x40.jpg,El Corte Ingles,yes,809,sin gluten 
6.48,1.64,san miguel cerveza rubia premium especial pack 12 latas 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,san miguel,lata,33 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201907/31/00118600300109____2__40x40.jpg,El Corte Ingles,yes,810,others
5.25,1.75,san miguel cerveza rubia premium especial pack 12 botellas 25 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,san miguel,botella,25 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201508/18/00200502200116____1__40x40.jpg,El Corte Ingles,yes,811,others
14.1,1.78,san miguel cerveza rubia premium especial pack 24 latas 33 cl ,2ª-50%2ª unidad al 50% de descuentoPuedes combinar productos ¡pulsa aquí!..SECOND OFFERT: 25% Bonificación por compras superiores a 10 € para tu próxima compra,san miguel,lata,33 cl,24,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201907/31/00118600301610____1__40x40.jpg,El Corte Ingles,yes,812,others
2.7,1.8,san miguel cerveza rubia premium especial pack 6 botellas 25 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,san miguel,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201508/18/00200502200066____1__40x40.jpg,El Corte Ingles,yes,813,others
0.56,1.7,san miguel cerveza rubia premium especial lata 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,san miguel,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201907/31/00118600300083____3__40x40.jpg,El Corte Ingles,yes,814,others
0.84,2.55,san miguel cerveza rubia especial sin gluten botella 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,san miguel sin gluten,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201607/08/00118651000038____2__40x40.jpg,El Corte Ingles,yes,815,sin gluten 
1.26,1.26,san miguel cerveza rubia tradicional botella 1 l ,25% Bonificación por compras superiores a 10 € para tu próxima compra,san miguel,botella,1 l,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201706/22/00118602200166____2__325x325.jpg,El Corte Ingles,yes,816,others
1.04,3.15,san miguel fresca cerveza rubia nacional botella 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,san miguel fresca,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201909/24/00118602202345____1__325x325.jpg,El Corte Ingles,yes,817,others
0.84,1.68,san miguel cerveza rubia premium especial lata 50 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,san miguel,lata,50 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201907/31/00118600300075____2__325x325.jpg,El Corte Ingles,yes,818,others
10.69,1.78,san miguel cerveza rubia nacional pack 24 botellas 25 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,san miguel,botella,25 cl,24,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201508/18/00200502200090____1__325x325.jpg,El Corte Ingles,yes,819,others
4.14,2.76,san miguel cerveza rubia nacional ecológica pack 6 botellas 25 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,san miguel ecologica,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201607/08/00118602400030____2__325x325.jpg,El Corte Ingles,yes,820,ecologica 
6.6,1.67,alhambra cerveza rubia tradicional pack 12 latas 33 cl ,2ª-50%2ª unidad al 50% de descuento..SECOND OFFERT: 25% Bonificación por compras superiores a 10 € para tu próxima compra,alhambra,lata,33 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201807/18/00118600302030____1__325x325.jpg,El Corte Ingles,yes,821,others
5.09,1.7,alhambra cerveza rubia tradicional pack 12 botellas 25 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,alhambra,botella,25 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201805/18/00118602200679____5__325x325.jpg,El Corte Ingles,yes,822,others
0.6,1.82,alhambra cerveza rubia tradicional lata 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,alhambra,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201805/18/00118600300349____5__325x325.jpg,El Corte Ingles,yes,823,others
2.96,1.97,alhambra cerveza rubia tradicional pack 6 botellas 25 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,alhambra,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201802/19/00118602200521____2__325x325.jpg,El Corte Ingles,yes,824,others
0.76,1.52,alhambra cerveza rubia tradicional lata 50 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,alhambra,lata,50 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201805/18/00118600300398____4__325x325.jpg,El Corte Ingles,yes,825,others
1.4,1.4,alhambra cerveza rubia tradicional botella 1 l ,"Lleva 2 unidades por 2,10 €..SECOND OFFERT: 25% Bonificación por compras superiores a 10 € para tu próxima compra",alhambra,botella,1 l,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201805/18/00118602200539____3__40x40.jpg,El Corte Ingles,yes,826,others
9.65,1.61,alhambra cerveza rubia tradicional pack 24 botellas 25 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,alhambra,botella,25 cl,24,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201805/18/00118602201875____5__40x40.jpg,El Corte Ingles,yes,827,others
7.92,2.0,alhambra especial cerveza rubia pack 12 latas 33 cl ,2ª-50%2ª unidad al 50% de descuentoPuedes combinar productos ¡pulsa aquí!..SECOND OFFERT: 25% Bonificación por compras superiores a 10 € para tu próxima compra,alhambra especial,lata,33 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201907/31/00118600301107____3__40x40.jpg,El Corte Ingles,yes,828,others
3.09,2.06,alhambra especial cerveza rubia pack 6 botellas 25 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,alhambra especial,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201802/19/00118602202584____11__40x40.jpg,El Corte Ingles,yes,829,others
0.67,2.03,alhambra especial cerveza rubia lata 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,alhambra especial,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201805/18/00118600300604____4__40x40.jpg,El Corte Ingles,yes,830,others
3.69,2.8,alhambra especial cerveza rubia pack 4 botellas 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,alhambra especial,botella,33 cl,4,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201802/19/00118602200711____3__40x40.jpg,El Corte Ingles,yes,831,others
6.6,3.33,alhambra reserva 1925 cerveza rubia extra pack 6 botellas 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,alhambra 1925,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201802/19/00118602800650____2__40x40.jpg,El Corte Ingles,yes,832,others
1.07,3.24,san miguel manila cerveza rubia especialmente lupulada botella 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,san miguel manila,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201802/15/00118602203046____1__40x40.jpg,El Corte Ingles,yes,833,others
0.84,2.55,san miguel manila cerveza rubia con lupulos aromáticos lata 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,san miguel manila,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201802/23/00118600301933____1__40x40.jpg,El Corte Ingles,yes,834,others
1.65,5.0,mahou barrica original cerveza rubia envejecida en madera de roble botella 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,mahou barrica,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201612/15/00118602800775____1__40x40.jpg,El Corte Ingles,yes,835,others
2.08,6.3,mahou barrica cerveza rubia edición especial bourbon envejecida en barrica botella 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,mahou barrica,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201706/22/00118603001860____1__40x40.jpg,El Corte Ingles,yes,836,others
0.92,2.79,san miguel 1516 cerveza rubia 100% malta botella 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,san miguel 1516,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201607/08/00118602800478____1__325x325.jpg,El Corte Ingles,yes,837,others
0.82,2.48,san miguel 1516 cerveza rubia 100% malta lata 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,san miguel 1516,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201607/08/00118602700074____1__325x325.jpg,El Corte Ingles,yes,838,others
3.07,8.3,casimiro mahou jacometrezo cerveza rubia de alta fermentación botella 37 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,mahou casimiro,botella,37 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201706/22/00118602202824____2__325x325.jpg,El Corte Ingles,yes,839,others
3.07,8.3,casimiro mahou amaniel cerveza rubia pilsner botella 37 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,mahou casimiro,botella,37 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201706/22/00118602202816____2__325x325.jpg,El Corte Ingles,yes,840,others
0.73,2.21,la salve cerveza rubia variedad lager lata 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,la salve,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201804/16/00118602700264____2__325x325.jpg,El Corte Ingles,yes,841,others
13.96,1.76,cruzcampo cerveza rubia pilsen pack 24 latas 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,cruzcampo,lata,33 cl,24,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201903/06/00118600301404____5__325x325.jpg,El Corte Ingles,yes,842,others
6.72,1.7,cruzcampo cerveza rubia pilsen pack 12 latas 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,cruzcampo,lata,33 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202005/06/00118600300307____6__325x325.jpg,El Corte Ingles,yes,843,others
8.72,1.45,cruzcampo cerveza rubia tipo pilsen pack 24 botellas 25 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,cruzcampo,botella,25 cl,24,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201903/06/00118602200232____5__40x40.jpg,El Corte Ingles,yes,844,others
2.7,1.8,cruzcampo cerveza rubia pilsen pack 6 botellas 25 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,cruzcampo,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201903/06/00118602200349____12__40x40.jpg,El Corte Ingles,yes,845,others
1.4,1.4,cruzcampo cerveza rubia tipo pilsner botella 1 l ,25% Bonificación por compras superiores a 10 € para tu próxima compra,cruzcampo,botella,1 l,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201903/06/00118602202352____4__40x40.jpg,El Corte Ingles,yes,846,others
0.56,1.7,cruzcampo cerveza rubia nacional lata 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,cruzcampo,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201903/06/00118600300232____14__40x40.jpg,El Corte Ingles,yes,847,others
3.75,2.5,cruzcampo cerveza rubia especial pack 6 botellas 25 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,cruzcampo especial,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201910/04/00118602202709____8__40x40.jpg,El Corte Ingles,yes,848,others
0.83,1.66,cruzcampo cerveza rubia nacional lata 50 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,cruzcampo,lata,50 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201903/06/00118600301057____12__40x40.jpg,El Corte Ingles,yes,849,others
6.0,24.0,cruzcampo cerveza rubia especial pack 12 botellas 25 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,cruzcampo especial,botella,25 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201904/15/00118602203236____3__40x40.jpg,El Corte Ingles,yes,850,others
0.6,1.82,cruzcampo cerveza rubia especial lata 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,cruzcampo especial,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202009/22/00118600301586____4__40x40.jpg,El Corte Ingles,yes,851,others
1.25,1.67,cruzcampo cerveza rubia nacional botella 75 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,cruzcampo,botella,75 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201903/06/00118602202402____4__40x40.jpg,El Corte Ingles,yes,852,others
2.81,2.75,cruzcampo cerveza rubia especial pack 6 botellas 20 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,cruzcampo especial,botella,20 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202003/27/00118602203426____1__325x325.jpg,El Corte Ingles,yes,853,others
5.33,1.42,amstel cerveza rubia premium 100% malta pack 12 latas 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,amstel original,lata,33 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202009/30/00118600301073____8__325x325.jpg,El Corte Ingles,yes,854,others
0.36,1.09,amstel cerveza rubia nacional clásica lata 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,amstel clasica,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201910/04/00118600301354____2__325x325.jpg,El Corte Ingles,yes,855,others
13.61,1.51,amstel cerveza rubia 100% malta pack 24 latas 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,amstel original,lata,33 cl,24,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202009/30/00118600301487____7__325x325.jpg,El Corte Ingles,yes,856,others
4.98,1.66,amstel cerveza rubia nacional pack 12 botellas 25 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,amstel original,botella,25 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202009/30/00118602200844____8__325x325.jpg,El Corte Ingles,yes,857,others
2.42,1.42,amstel cerveza rubia nacional pack 6 botellas 25 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,amstel original,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202009/30/00118602200299____4__325x325.jpg,El Corte Ingles,yes,858,others
0.56,1.49,amstel cerveza rubia nacional lata 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,amstel original,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202009/30/00118600301065____8__325x325.jpg,El Corte Ingles,yes,859,others
1.31,1.31,amstel pilsener cerveza rubia nacional botella 1 l ,25% Bonificación por compras superiores a 10 € para tu próxima compra,amstel original,botella,1 l,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202009/30/00118602201727____2__40x40.jpg,El Corte Ingles,yes,860,others
0.8,1.6,amstel cerveza rubia 100% malta lata 50 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,amstel original,lata,50 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202009/30/00118600301313____4__40x40.jpg,El Corte Ingles,yes,861,others
0.62,1.88,amstel extra cerveza rubia lager lata 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,amstel extra,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201910/04/00118600301263____2__40x40.jpg,El Corte Ingles,yes,862,others
1.11,3.36,cruzcampo gran reserva 1904 premium quality cerveza rubia 100% malta botella 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,cruzcampo reserva,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201910/04/00118602800429____3__40x40.jpg,El Corte Ingles,yes,863,others
0.85,2.58,cruzcampo gran reserva 1904 premium quality cerveza rubia 100% malta lata 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,cruzcampo reserva,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201910/04/00118600301321____3__40x40.jpg,El Corte Ingles,yes,864,others
0.79,0.67,el aguila cerveza rubia sin filtrar lata 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,el águila,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201905/17/00118600302154____1__40x40.jpg,El Corte Ingles,yes,865,others
0.45,1.36,cruz del sur cerveza rubia 100% andaluza lata 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,cruz del sur,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201910/04/00118600301388____2__40x40.jpg,El Corte Ingles,yes,866,others
1.2,1.2,cruz del sur cerveza rubia tipo lager botella 1 l ,25% Bonificación por compras superiores a 10 € para tu próxima compra,cruz del sur,botella,1 l,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201511/23/00118602202568____1__40x40.jpg,El Corte Ingles,yes,867,others
6.74,2.25,estrella galicia cerveza rubia especial pack 12 botellas 25 cl ,Gastos de envío gratis por compra superior a 18€ en selección Estrella Galicia...SECOND OFFERT: 25% Bonificación por compras superiores a 10 € para tu próxima compra,estrella galicia,botella,25 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202002/24/00118602201552____2__325x325.jpg,El Corte Ingles,yes,868,others
6.75,2.05,estrella galicia cerveza rubia especial pack 10 latas 33 cl ,Gastos de envío gratis por compra superior a 18€ en selección Estrella Galicia...SECOND OFFERT: 25% Bonificación por compras superiores a 10 € para tu próxima compra,estrella galicia,lata,33 cl,10,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201803/23/00118600300513____2__325x325.jpg,El Corte Ingles,yes,869,others
16.56,2.09,estrella galicia cerveza rubia especial pack 24 latas 33 cl ,Gastos de envío gratis por compra superior a 18€ en selección Estrella Galicia...SECOND OFFERT: 25% Bonificación por compras superiores a 10 € para tu próxima compra,estrella galicia,lata,33 cl,24,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201809/11/00118600301701____6__325x325.jpg,El Corte Ingles,yes,870,others
3.54,2.36,estrella galicia cerveza rubia especial pack 6 botellas 25 cl ,Gastos de envío gratis por compra superior a 18€ en selección Estrella Galicia...SECOND OFFERT: 25% Bonificación por compras superiores a 10 € para tu próxima compra,estrella galicia,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202009/08/00118602200042____4__325x325.jpg,El Corte Ingles,yes,871,others
6.49,2.7,estrella galicia mini cerveza rubia especial pack 12 botellas 20 cl ,Gastos de envío gratis por compra superior a 18€ en selección Estrella Galicia...SECOND OFFERT: 25% Bonificación por compras superiores a 10 € para tu próxima compra,estrella galicia,botella,20 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201709/29/00118602202865____1__325x325.jpg,El Corte Ingles,yes,872,others
0.71,2.15,estrella galicia cerveza rubia especial lata 33 cl ,Gastos de envío gratis por compra superior a 18€ en selección Estrella Galicia...SECOND OFFERT: 25% Bonificación por compras superiores a 10 € para tu próxima compra,estrella galicia,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201902/12/00118600300034____2__325x325.jpg,El Corte Ingles,yes,873,others
6.04,3.05,estrella galicia receta original cerveza rubia pack 6 botella 33 cl edición especial 110 aniversario,Gastos de envío gratis por compra superior a 18€ en selección Estrella Galicia...SECOND OFFERT: 25% Bonificación por compras superiores a 10 € para tu próxima compra,estrella galicia,botella,33 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201605/06/00118602202618____1__325x325.jpg,El Corte Ingles,yes,874,others
1.04,2.08,estrella galicia cerveza rubia especial lata 50 cl ,Gastos de envío gratis por compra superior a 18€ en selección Estrella Galicia...SECOND OFFERT: 25% Bonificación por compras superiores a 10 € para tu próxima compra,estrella galicia,lata,50 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201809/11/00118600301206____2__40x40.jpg,El Corte Ingles,yes,875,others
3.28,2.19,estrella galicia cerveza rubia especial mini pack 6 lata 25 cl ,Gastos de envío gratis por compra superior a 18€ en selección Estrella Galicia...SECOND OFFERT: 25% Bonificación por compras superiores a 10 € para tu próxima compra,estrella galicia,lata,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201407/21/00118600301230____1__40x40.jpg,El Corte Ingles,yes,876,others
3.29,2.74,estrella galicia mini cerveza rubia especial pack 6 botellas 20 cl ,Gastos de envío gratis por compra superior a 18€ en selección Estrella Galicia...SECOND OFFERT: 25% Bonificación por compras superiores a 10 € para tu próxima compra,estrella galicia,botella,20 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201809/11/00118602201909____2__40x40.jpg,El Corte Ingles,yes,877,others
12.83,2.14,estrella galicia cerveza rubia especial pack 24 botellas 25 cl ,Gastos de envío gratis por compra superior a 18€ en selección Estrella Galicia...SECOND OFFERT: 25% Bonificación por compras superiores a 10 € para tu próxima compra,estrella galicia,botella,25 cl,24,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202002/24/00118602202956____3__40x40.jpg,El Corte Ingles,yes,878,others
11.89,3.0,1906 cerveza rubia reserva especial pack 12 botellas 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,estrella galicia 1906,botella,33 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202004/01/00118602700272____5__40x40.jpg,El Corte Ingles,yes,879,others
0.85,2.58,1906 cerveza rubia reserva especial lata 33 cl ,2ª-50%2ª unidad al 50% de descuentoPuedes combinar productos ¡pulsa aquí!..SECOND OFFERT: 25% Bonificación por compras superiores a 10 € para tu próxima compra,estrella galicia 1906,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202005/28/00118602700090____4__40x40.jpg,El Corte Ingles,yes,880,others
6.0,3.03,1906 cerveza rubia reserva especial pack 6 botellas 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,estrella galicia 1906,botella,33 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202004/01/00118602800254____4__40x40.jpg,El Corte Ingles,yes,881,others
5.99,3.03,1906 red vintage la colorada cerveza rubia reserva especial pack 6 botellas 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,estrella galicia 1906 red,botella,33 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202005/28/00118602202238____2__40x40.jpg,El Corte Ingles,yes,882,others
