price,price_liter,title,promotion,brand,container,volumen_unid,quantity_pack,image_url,supermarket
2.79,2.65,"(1,77 € / Litro)",SAN MIGUEL cerveza rubia premium especial pack 6 botellas 25 cl ..SECOND OFFERT: 2ª-50%2ª unidad al 50% de descuentoPuedes combinar productos ¡pulsa aquí!,"(1,77 € / Litro)",No specified,"1,77 ",1,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201508/18/00200502200066____1__40x40.jpg,El Corte Ingles
0.56,1.7,SAN MIGUEL cerveza rubia premium especial lata 33 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,SAN MIGUEL ,lata,33 cl,1,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201907/31/00118600300083____3__40x40.jpg,El Corte Ingles
0.84,2.55,SAN MIGUEL cerveza rubia especial sin gluten botella 33 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,SAN MIGUEL ,botella,33 cl,1,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201607/08/00118651000038____2__40x40.jpg,El Corte Ingles
1.4,1.4,SAN MIGUEL cerveza rubia tradicional botella 1 l ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,SAN MIGUEL ,botella,1 l ,1,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201706/22/00118602200166____2__325x325.jpg,El Corte Ingles
0.84,1.68,SAN MIGUEL cerveza rubia premium especial lata 50 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,SAN MIGUEL ,lata,50 cl,1,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201907/31/00118600300075____2__325x325.jpg,El Corte Ingles
1.11,3.36,SAN MIGUEL Fresca cerveza rubia nacional botella 33 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,SAN MIGUEL Fresca ,botella,33 cl,1,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201909/24/00118602202345____1__325x325.jpg,El Corte Ingles
10.69,1.78,SAN MIGUEL cerveza rubia nacional pack 24 botellas 25 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,SAN MIGUEL ,botella,25 cl,24,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201508/18/00200502200090____1__325x325.jpg,El Corte Ingles
4.14,2.76,SAN MIGUEL cerveza rubia nacional ecológica pack 6 botellas 25 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,SAN MIGUEL ,botella,25 cl,6,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201607/08/00118602400030____2__325x325.jpg,El Corte Ingles
6.6,1.67,ALHAMBRA cerveza rubia tradicional pack 12 latas 33 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,ALHAMBRA ,lata,33 cl,12,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201807/18/00118600302030____1__325x325.jpg,El Corte Ingles
5.09,1.7,ALHAMBRA cerveza rubia tradicional pack 12 botellas 25 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,ALHAMBRA ,botella,25 cl,12,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201805/18/00118602200679____5__325x325.jpg,El Corte Ingles
0.6,1.82,ALHAMBRA cerveza rubia tradicional lata 33 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,ALHAMBRA ,lata,33 cl,1,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201805/18/00118600300349____5__325x325.jpg,El Corte Ingles
2.96,1.97,ALHAMBRA cerveza rubia tradicional pack 6 botellas 25 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,ALHAMBRA ,botella,25 cl,6,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201802/19/00118602200521____2__325x325.jpg,El Corte Ingles
0.76,1.52,ALHAMBRA cerveza rubia tradicional lata 50 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,ALHAMBRA ,lata,50 cl,1,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201805/18/00118600300398____4__325x325.jpg,El Corte Ingles
1.4,1.4,ALHAMBRA cerveza rubia tradicional botella 1 l ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,ALHAMBRA ,botella,1 l ,1,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201805/18/00118602200539____3__40x40.jpg,El Corte Ingles
9.65,1.61,ALHAMBRA cerveza rubia tradicional pack 24 botellas 25 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,ALHAMBRA ,botella,25 cl,24,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201805/18/00118602201875____5__40x40.jpg,El Corte Ingles
7.92,2.0,ALHAMBRA ESPECIAL cerveza rubia pack 12 latas 33 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,ALHAMBRA ESPECIAL ,lata,33 cl,12,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201907/31/00118600301107____3__40x40.jpg,El Corte Ingles
3.09,2.06,ALHAMBRA ESPECIAL cerveza rubia pack 6 botellas 25 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,ALHAMBRA ESPECIAL ,botella,25 cl,6,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201802/19/00118602202584____11__40x40.jpg,El Corte Ingles
0.67,2.03,ALHAMBRA ESPECIAL cerveza rubia lata 33 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,ALHAMBRA ESPECIAL ,lata,33 cl,1,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201805/18/00118600300604____4__40x40.jpg,El Corte Ingles
3.69,2.8,ALHAMBRA ESPECIAL cerveza rubia pack 4 botellas 33 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,ALHAMBRA ESPECIAL ,botella,33 cl,4,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201802/19/00118602200711____3__40x40.jpg,El Corte Ingles
6.6,3.33,ALHAMBRA RESERVA 1925 cerveza rubia extra pack 6 botellas 33 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,ALHAMBRA RESERVA 1925 ,botella,33 cl,6,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201802/19/00118602800650____2__40x40.jpg,El Corte Ingles
1.1,3.33,SAN MIGUEL MANILA cerveza rubia especialmente lupulada botella 33 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,SAN MIGUEL MANILA ,botella,33 cl,1,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201802/15/00118602203046____1__40x40.jpg,El Corte Ingles
0.84,2.55,SAN MIGUEL MANILA cerveza rubia con lupulos aromáticos lata 33 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,SAN MIGUEL MANILA ,lata,33 cl,1,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201802/23/00118600301933____1__40x40.jpg,El Corte Ingles
1.65,5.0,MAHOU BARRICA Original cerveza rubia envejecida en madera de roble botella 33 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,MAHOU BARRICA Original ,botella,33 cl,1,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201612/15/00118602800775____1__40x40.jpg,El Corte Ingles
2.19,6.64,MAHOU BARRICA cerveza rubia Edición Especial Bourbon envejecida en barrica botella 33 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,MAHOU BARRICA ,botella,33 cl,1,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201706/22/00118603001860____1__40x40.jpg,El Corte Ingles
0.97,2.94,SAN MIGUEL 1516 cerveza rubia 100% Malta botella 33 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,SAN MIGUEL 1516 ,botella,33 cl,1,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201607/08/00118602800478____1__325x325.jpg,El Corte Ingles
0.82,2.48,SAN MIGUEL 1516 cerveza rubia 100% Malta lata 33 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,SAN MIGUEL 1516 ,lata,33 cl,1,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201607/08/00118602700074____1__325x325.jpg,El Corte Ingles
3.07,8.3,CASIMIRO MAHOU Jacometrezo cerveza rubia de alta fermentación botella 37 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,CASIMIRO MAHOU Jacometrezo ,botella,37 cl,1,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201706/22/00118602202824____2__325x325.jpg,El Corte Ingles
3.07,8.3,CASIMIRO MAHOU Amaniel cerveza rubia pilsner botella 37 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,CASIMIRO MAHOU Amaniel ,botella,37 cl,1,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201706/22/00118602202816____2__325x325.jpg,El Corte Ingles
0.73,2.21,LA SALVE cerveza rubia variedad Lager lata 33 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,LA SALVE ,lata,33 cl,1,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201804/16/00118602700264____2__325x325.jpg,El Corte Ingles
13.96,9.99,"(1,26 € / Litro)",CRUZCAMPO cerveza rubia Pilsen pack 24 latas 33 cl ..SECOND OFFERT: 21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,"(1,26 € / Litro)",No specified,"1,26 ",1,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201903/06/00118600301404____5__325x325.jpg,El Corte Ingles
6.72,1.7,CRUZCAMPO cerveza rubia Pilsen pack 12 latas 33 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,CRUZCAMPO ,lata,33 cl,12,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/202005/06/00118600300307____6__325x325.jpg,El Corte Ingles
9.69,1.62,CRUZCAMPO cerveza rubia tipo Pilsen pack 24 botellas 25 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,CRUZCAMPO ,botella,25 cl,24,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201903/06/00118602200232____5__40x40.jpg,El Corte Ingles
2.7,1.8,CRUZCAMPO cerveza rubia Pilsen pack 6 botellas 25 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,CRUZCAMPO ,botella,25 cl,6,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201903/06/00118602200349____12__40x40.jpg,El Corte Ingles
1.4,1.4,CRUZCAMPO cerveza rubia tipo Pilsner botella 1 l ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,CRUZCAMPO ,botella,1 l ,1,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201903/06/00118602202352____4__40x40.jpg,El Corte Ingles
0.58,1.76,CRUZCAMPO cerveza rubia nacional lata 33 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,CRUZCAMPO ,lata,33 cl,1,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201903/06/00118600300232____14__40x40.jpg,El Corte Ingles
3.75,2.5,CRUZCAMPO cerveza rubia especial pack 6 botellas 25 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,CRUZCAMPO ,botella,25 cl,6,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201910/04/00118602202709____8__40x40.jpg,El Corte Ingles
0.83,1.66,CRUZCAMPO cerveza rubia nacional lata 50 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,CRUZCAMPO ,lata,50 cl,1,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201903/06/00118600301057____12__40x40.jpg,El Corte Ingles
6.0,24.0,CRUZCAMPO cerveza rubia especial pack 12 botellas 25 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,CRUZCAMPO ,botella,25 cl,12,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201904/15/00118602203236____3__40x40.jpg,El Corte Ingles
0.63,1.91,CRUZCAMPO cerveza rubia especial lata 33 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,CRUZCAMPO ,lata,33 cl,1,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/202009/22/00118600301586____4__40x40.jpg,El Corte Ingles
1.25,1.67,CRUZCAMPO cerveza rubia nacional botella 75 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,CRUZCAMPO ,botella,75 cl,1,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201903/06/00118602202402____4__40x40.jpg,El Corte Ingles
6.48,1.73,AMSTEL cerveza rubia Premium 100% Malta pack 12 latas 33 cl ,2ª-50%2ª unidad al 50% de descuentoPuedes combinar productos ¡pulsa aquí!..SECOND OFFERT: 21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,AMSTEL ,lata,33 cl,12,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/202009/30/00118600301073____8__325x325.jpg,El Corte Ingles
0.39,1.18,AMSTEL cerveza rubia nacional clásica lata 33 cl ,21% de descuento por compras superiores a 20 € en CervezasVer promoción ¡pulsa aquí!,AMSTEL ,lata,33 cl,1,https://cdn.grupoelcorteingles.es/SGFM/dctm/MEDIA03/201910/04/00118600301354____2__325x325.jpg,El Corte Ingles
