price,price_liter,title,promotion,brand,container,volumen_unid,quantity_pack,image_url,supermarket
0.28,0.85,Cerveza Carrefour especial lata 33 cl.,No promotion,carrefour especial,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/115818_00_1.jpg,Carrefour
0.57,2.28,Cerveza Turia Märzen de Valencia tostada botella 25 cl.,No promotion,turia märzen de valencia tostada,botella,25 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/732930_00_1.jpg,Carrefour
1.4,1.4,Cerveza Mahou Clásica botella 1 l.,No promotion,mahou clásica,botella,1 l,1,https://static.carrefour.es/hd_280x_/img_pim_food/000137_00_1.jpg,Carrefour
1.32,35.5,"Cerveza Coronita botella 35,5 cl.",No promotion,coronita,botella,5 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/296092_00_1.jpg,Carrefour
0.57,1.73,Cerveza Amstel Radler con zumo limón lata 33 cl.,No promotion,amstel radler con zumo limón,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/871994_00_1.jpg,Carrefour
6.0,1.52,Cerveza Amstel 100% malta pack de 12 latas de 33 cl.,No promotion,amstel 100% malta,lata,33 cl,12,https://static.carrefour.es/hd_280x_/img_pim_food/438853_00_1.jpg,Carrefour
0.79,2.39,Cerveza Voll Damm doble malta lata 33 cl.,No promotion,voll damm doble malta,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/026481_00_1.jpg,Carrefour
0.96,1.92,Cerveza Heineken Lager lata 50 cl.,No promotion,heineken lager,lata,50 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/035423_00_1.jpg,Carrefour
0.55,1.67,"Cerveza Heineken Lager 0,0 sin alcohol lata 33 cl.",No promotion,"heineken lager 0,0 sin alcohol",lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/201559_00_1.jpg,Carrefour
1.06,3.21,Cerveza Mahou Maestra tostada doble lúpulo botella 33 cl.,No promotion,mahou maestra tostada doble lúpulo,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/969969_00_1.jpg,Carrefour
0.61,1.85,"Cerveza Buckler 0,0 sin alcohol Radler con limón lata 33 cl.",No promotion,"buckler 0,0 sin alcohol radler con limón",lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/777157_00_1.jpg,Carrefour
0.79,1.58,Cerveza Mahou 5 Estrellas especial lata 50 cl.,No promotion,mahou 5 estrellas especial,lata,50 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/029129_00_1.jpg,Carrefour
7.95,2.65,Cerveza Voll Damm doble malta pack de 12 botellas de 25 cl.,No promotion,voll damm doble malta,botella,25 cl,12,https://static.carrefour.es/hd_280x_/img_pim_food/914906_00_1.jpg,Carrefour
1.0,3.03,Cerveza artesana Burro de Sancho rubia botella 33 cl.,Cupón 50%,artesana burro de sancho rubia,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/330715_00_1.jpg,Carrefour
